date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:47:03	3825/3825	---M--	200	added ('OK')	image/png	etag:%22ef1-5f5d911c8b7d2%22	https://www.utb.ac.rw/wp-content/uploads/2023/03/2390040-200-1-120x102.png	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2023/03/2390040-200-1-120x102.png	(from https://www.utb.ac.rw/)
10:47:04	53739/53739	---M--	200	added ('OK')	image/jpeg	etag:%22d1eb-5ec17fe83b280%22	https://www.utb.ac.rw/wp-content/uploads/2014/07/3-1-554x674.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2014/07/3-1-554x674.jpg	(from https://www.utb.ac.rw/)
10:47:04	74393/74393	---M--	200	added ('OK')	image/jpeg	etag:%2212299-5ec17fe83b280%22	https://www.utb.ac.rw/wp-content/uploads/2014/07/4-1-554x674.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2014/07/4-1-554x674.jpg	(from https://www.utb.ac.rw/)
10:47:04	70261/-1	---M--	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2008:47:04%20GMT	https://www.utb.ac.rw/PROGRAM/bachelor-of-business-information-and-technology/	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/PROGRAM/bachelor-of-business-information-and-technology/index.html	(from https://www.utb.ac.rw/)
10:47:05	50688/50688	---M--	200	added ('OK')	image/jpeg	etag:%22c600-5ec17fe83b280%22	https://www.utb.ac.rw/wp-content/uploads/2014/07/2-554x674.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2014/07/2-554x674.jpg	(from https://www.utb.ac.rw/)
10:47:05	72357/-1	---M--	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2008:47:03%20GMT	https://www.utb.ac.rw/PROGRAM/information-system-course/	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/PROGRAM/information-system-course/index.html	(from https://www.utb.ac.rw/)
10:47:05	61373/61373	---M--	200	added ('OK')	image/jpeg	etag:%22efbd-5ec17fe83b280%22	https://www.utb.ac.rw/wp-content/uploads/2014/05/university-event-001-1024x680.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2014/05/university-event-001-1024x680.jpg	(from https://www.utb.ac.rw/)
10:47:05	72169/-1	---M--	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2008:47:03%20GMT	https://www.utb.ac.rw/PROGRAM/chemical-engineering-course/	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/PROGRAM/chemical-engineering-course/index.html	(from https://www.utb.ac.rw/)
10:47:05	86743/86743	---M--	200	added ('OK')	image/jpeg	etag:%22152d7-5ec17fe83b280%22	https://www.utb.ac.rw/wp-content/uploads/2014/05/university-course-009-1024x684.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2014/05/university-course-009-1024x684.jpg	(from https://www.utb.ac.rw/)
10:47:06	66698/-1	---M--	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2008:47:03%20GMT	https://www.utb.ac.rw/degree-program/	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/degree-program/index.html	(from https://www.utb.ac.rw/)
10:47:06	100402/100402	---M--	200	added ('OK')	image/jpeg	etag:%2218832-5ec17fe83b280%22	https://www.utb.ac.rw/wp-content/uploads/2014/08/tech-013.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2014/08/tech-013.jpg	(from https://www.utb.ac.rw/)
10:47:06	68427/-1	---M--	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2008:47:03%20GMT	https://www.utb.ac.rw/diploma-program/	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/diploma-program/index.html	(from https://www.utb.ac.rw/)
10:47:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20May%202023%2008:46:57%20GMT	https://www.utb.ac.rw/campus-life	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/campus-life.52.delayed	(from https://www.utb.ac.rw/)
10:47:07	17750/17750	---M--	200	added ('OK')	image/jpeg	etag:%224556-5ec17fe92f4c0%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/IMG_0225-min-300x200.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/IMG_0225-min-300x200.jpg	(from https://www.utb.ac.rw/)
10:47:07	80895/80895	---M--	200	added ('OK')	image/jpeg	etag:%2213bff-5ec17fea23700%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/UNDERGRADUATE.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/UNDERGRADUATE.jpg	(from https://www.utb.ac.rw/)
10:47:08	66765/66765	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2008:47:07%20GMT	https://www.utb.ac.rw/campus-life/	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/campus-life/index.html	(from https://www.utb.ac.rw/)
10:47:08	13221/13221	---M--	200	added ('OK')	image/jpeg	etag:%2233a5-5ec17fe747040%22	https://www.utb.ac.rw/wp-content/uploads/2014/05/DFC_82066298-student-exchange-300x200.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2014/05/DFC_82066298-student-exchange-300x200.jpg	(from https://www.utb.ac.rw/)
10:47:08	93757/93757	---M--	200	added ('OK')	image/jpeg	etag:%2216e3d-5ec17feb17940%22	https://www.utb.ac.rw/wp-content/uploads/2021/12/EPRN.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/12/EPRN.jpg	(from https://www.utb.ac.rw/)
10:47:08	70117/-1	---M--	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2008:47:06%20GMT	https://www.utb.ac.rw/careers-and-employment/	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/careers-and-employment/index.html	(from https://www.utb.ac.rw/)
10:47:09	5915/5915	---M--	200	added ('OK')	image/jpeg	etag:%22171b-5ec17fea23700%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/images.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/images.jpg	(from https://www.utb.ac.rw/)
10:47:09	9121/9121	---M--	200	added ('OK')	image/jpeg	etag:%2223a1-5ec17fea23700%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/images-1.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/images-1.jpg	(from https://www.utb.ac.rw/)
10:47:09	12566/12566	---M--	200	added ('OK')	image/png	etag:%223116-5ec17fea23700%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/images-1.png	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/images-1.png	(from https://www.utb.ac.rw/)
10:47:10	125671/125671	---M--	200	added ('OK')	image/png	etag:%221eae7-5ec17fe92f4c0%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/SOS-Logo.png	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/SOS-Logo.png	(from https://www.utb.ac.rw/)
10:47:10	87662/87662	---M--	200	added ('OK')	image/jpeg	etag:%221566e-5ec17fe92f4c0%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/African-new-life-ministries-logo.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/African-new-life-ministries-logo.jpg	(from https://www.utb.ac.rw/)
10:47:10	63740/63740	---M--	200	added ('OK')	image/jpeg	etag:%22f8fc-5ec17fea23700%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/logo.jpeg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/logo.jpg	(from https://www.utb.ac.rw/)
10:47:11	8470/8470	---M--	200	added ('OK')	image/jpeg	etag:%222116-5ec17fe92f4c0%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/332-phphv7x4k_logo_corporate_black.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/332-phphv7x4k_logo_corporate_black.jpg	(from https://www.utb.ac.rw/)
10:47:11	30852/30852	---M--	200	added ('OK')	image/png	etag:%227884-5ec17fea23700%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/unnamed.png	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/unnamed.png	(from https://www.utb.ac.rw/)
10:47:12	6083/6083	---M--	200	added ('OK')	image/png	etag:%2217c3-5ec17fea23700%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/marriots11.png	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/marriots11.png	(from https://www.utb.ac.rw/)
10:47:12	9864/9864	---M--	200	added ('OK')	image/png	etag:%222688-5ec17fe92f4c0%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/RDB.png	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/RDB.png	(from https://www.utb.ac.rw/)
10:47:12	5279/5279	---M--	200	added ('OK')	image/png	etag:%22149f-5ec17fea23700%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/marriot.png	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/marriot.png	(from https://www.utb.ac.rw/)
10:47:13	4323/4323	---M--	200	added ('OK')	image/png	etag:%2210e3-5ec17fea23700%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/index.png	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/index.png	(from https://www.utb.ac.rw/)
10:47:13	19846/19846	---M--	200	added ('OK')	image/png	etag:%224d86-5ec17fea23700%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/rwandair-296990.png	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/rwandair-296990.png	(from https://www.utb.ac.rw/)
10:47:14	261724/261724	---M--	200	added ('OK')	image/jpeg	etag:%223fe5c-5ec17feb17940%22	https://www.utb.ac.rw/wp-content/uploads/2022/06/3-2-scaled.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2022/06/3-2-scaled.jpg	(from https://www.utb.ac.rw/)
10:47:14	173191/173191	---M--	200	added ('OK')	image/jpeg	etag:%222a487-5ec17fe92f4c0%22	https://www.utb.ac.rw/wp-content/uploads/2021/06/Peters-Baker.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2021/06/Peters-Baker.jpg	(from https://www.utb.ac.rw/)
10:47:14	61908/61908	---M--	200	added ('OK')	image/jpeg	etag:%22f1d4-5ec17feb17940%22	https://www.utb.ac.rw/wp-content/uploads/2022/06/Publication1.jpg	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/uploads/2022/06/Publication1.jpg	(from https://www.utb.ac.rw/)
10:47:15	3166/3166	---M--	200	added ('OK')	image/png	etag:%22c5e-5ec17fe747040%22	https://www.utb.ac.rw/wp-content/themes/university/images/avatar.png	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/themes/university/images/avatar.png	(from https://www.utb.ac.rw/)
10:47:15	846/846	---M--	302	error ('Found')	text/html	date:Wed,%2024%20May%202023%2008:47:15%20GMT	https://www.google.com/search?q=utb&source=hp&ei=Wum5YJjhOqKjgwelh53gBw&iflsig=AINFCbYAAAAAYLn3a5LJ2fOYsermc1OvQmiQO4DqcrW3&gs_ssp=eJzj4tZP1zcsyTIpNDMqM2C0UjWoMLRMSU40MzUwMk1LTUs0T7MyqDAzSjZKMzaxSDVMsjQ2MzT3Yi4tSQIAziQP5g&oq=utb&gs_lcp=Cgdnd3Mtd2l6EAEYADILCC4QxwEQrwEQkwIyAggAMgIIADICCAAyAggAMgIIADICCAAyAggAMgIIADICCAA6EQguELEDEIMBEMcBEK8BEJMCOg4ILhCxAxCDARDHARCvAToFCC4QsQM6AgguOggIABCxAxCDAToFCAAQsQM6CAguEMcBEK8BOggILhCxAxCDAVDV8zFYqf0xYNuIMmgBcAB4AIABlAOIAZoIkgEFMy0yLjGYAQCgAQGqAQdnd3Mtd2l6sAEA&sclient=gws-wiz	C:/My%20Web%20Sites/UTB/www.google.com/search.680866.delayed	(from https://www.utb.ac.rw/)
10:47:16	20192/20192	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2008:47:15%20GMT	https://consent.google.com/ml?continue=https://www.google.com/search%3Fq%3Dutb%26source%3Dhp%26ei%3DWum5YJjhOqKjgwelh53gBw%26iflsig%3DAINFCbYAAAAAYLn3a5LJ2fOYsermc1OvQmiQO4DqcrW3%26gs_ssp%3DeJzj4tZP1zcsyTIpNDMqM2C0UjWoMLRMSU40MzUwMk1LTUs0T7MyqDAzSjZKMzaxSDVMsjQ2MzT3Yi4tSQIAziQP5g%26oq%3Dutb%26gs_lcp%3DCgdnd3Mtd2l6EAEYADILCC4QxwEQrwEQkwIyAggAMgIIADICCAAyAggAMgIIADICCAAyAggAMgIIADICCAA6EQguELEDEIMBEMcBEK8BEJMCOg4ILhCxAxCDARDHARCvAToFCC4QsQM6AgguOggIABCxAxCDAToFCAAQsQM6CAguEMcBEK8BOggILhCxAxCDAVDV8zFYqf0xYNuIMmgBcAB4AIABlAOIAZoIkgEFMy0yLjGYAQCgAQGqAQdnd3Mtd2l6sAEA%26sclient%3Dgws-wiz&gl=NL&m=0&pc=srp&uxe=none&hl=nl&src=1	C:/My%20Web%20Sites/UTB/consent.google.com/ml9405.html	(from https://www.utb.ac.rw/)
10:47:16	52082/52082	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2017%20Apr%202023%2022:36:01%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/UTB/www.google-analytics.com/analytics.js	(from https://www.utb.ac.rw/)
10:47:16	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2024%20May%202023%2008:47:16%20GMT	http://connect.facebook.net/en_US/fbds.js	C:/My%20Web%20Sites/UTB/connect.facebook.net/en_US/fbds.6b.delayed	(from https://www.utb.ac.rw/)
10:47:16	8202/8202	---MC-	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2008:47:15%20GMT	https://mis.utb.ac.rw/	C:/My%20Web%20Sites/UTB/mis.utb.ac.rw/index.html	(from https://www.utb.ac.rw/)
10:47:17	4024/4024	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fc429a31f1965abd48b2d58d55479a4b%22	https://connect.facebook.net/en_US/fbds.js	C:/My%20Web%20Sites/UTB/connect.facebook.net/en_US/fbds.js	(from https://www.utb.ac.rw/)
10:47:17	0/0	---M--	200	added ('OK')	text/plain	date:Wed,%2024%20May%202023%2008:47:17%20GMT	https://www.facebook.com/tr?id=711222495615446&ev=PixelInitialized	C:/My%20Web%20Sites/UTB/www.facebook.com/tr.6df68b.delayed	(from https://www.utb.ac.rw/)
10:47:18	42/42	---M--	200	added ('OK')	image/gif	date:Wed,%2024%20May%202023%2008:47:18%20GMT	http://googleads.g.doubleclick.net/pagead/viewthroughconversion/1016918124/?value=0&guid=ON&script=0	C:/My%20Web%20Sites/UTB/googleads.g.doubleclick.net/pagead/viewthroughconversion/1016918124/indexa96a.html	(from https://www.utb.ac.rw/)
10:47:20	34399/34399	---MCZ	200	added ('OK')	text/css	etag:W/%22865f-5ec17fe376740%22	https://www.utb.ac.rw/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/v4-shims.min.css?ver=6.6.0	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/v4-shims.min31dc.css	(from https://www.utb.ac.rw/)
10:47:20	56425/56425	---MCZ	200	added ('OK')	text/css	etag:W/%22dc69-5ec17fe376740%22	https://www.utb.ac.rw/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/all.min.css?ver=6.6.0	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/all.min31dc.css	(from https://www.utb.ac.rw/)
10:47:20	178/178	---MCZ	200	added ('OK')	text/css	date:Wed,%2024%20May%202023%2008:47:18%20GMT	https://fonts.googleapis.com/css?family=Roboto:400	C:/My%20Web%20Sites/UTB/fonts.googleapis.com/cssa443.css	(from https://www.utb.ac.rw/)
10:47:20	51880/51880	---MCZ	200	added ('OK')	text/css	etag:W/%22caa8-5ec17fe376740%22	https://www.utb.ac.rw/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.min.css?ver=6.6.0	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/js_composer/assets/lib/bower/animate-css/animate.min31dc.css	(from https://www.utb.ac.rw/)
10:47:21	201/201	---MCZ	200	added ('OK')	text/css	date:Wed,%2024%20May%202023%2008:47:19%20GMT	https://fonts.googleapis.com/css?family=Abril+Fatface%3Aregular&subset=latin&ver=6.6.0	C:/My%20Web%20Sites/UTB/fonts.googleapis.com/cssdcf6.css	(from https://www.utb.ac.rw/)
10:47:21	49634/49634	---M--	200	added ('OK')	text/javascript	etag:1252024406824803242	http://www.googleadservices.com/pagead/conversion.js	C:/My%20Web%20Sites/UTB/www.googleadservices.com/pagead/f.txt	(from https://www.utb.ac.rw/)
10:47:21	10211/10211	---MCZ	200	added ('OK')	text/css	etag:W/%2227e3-5ec17fe376740%22	https://www.utb.ac.rw/wp-content/plugins/js_composer/assets/lib/vc_carousel/css/vc_carousel.min.css?ver=6.6.0	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/js_composer/assets/lib/vc_carousel/css/vc_carousel.min31dc.css	(from https://www.utb.ac.rw/)
10:47:21	55078/55078	---MCZ	200	added ('OK')	text/css	etag:W/%22d726-5ec17fe46a980%22	https://www.utb.ac.rw/wp-content/plugins/testimonial-awesome/public/css/fontawesome.min.css?ver=5.7.9	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/testimonial-awesome/public/css/fontawesome.minfcc2.css	(from https://www.utb.ac.rw/)
10:47:21	117282/117282	---MCZ	200	added ('OK')	text/css	etag:W/%221ca22-5ec17fe46a980%22	https://www.utb.ac.rw/wp-content/plugins/testimonial-awesome/public/css/thaw-flexgrid.css?ver=5.7.9	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/testimonial-awesome/public/css/thaw-flexgridfcc2.css	(from https://www.utb.ac.rw/)
10:47:22	111428/111428	---MCZ	200	added ('OK')	text/css	etag:W/%221b344-5ec17fe46a980%22	https://www.utb.ac.rw/wp-content/plugins/testimonial-awesome/public/css/testimonial-awesome-public.css?ver=5.7.9	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/testimonial-awesome/public/css/testimonial-awesome-publicfcc2.css	(from https://www.utb.ac.rw/)
10:47:22	14760/14760	---MCZ	200	added ('OK')	text/css	etag:W/%2239a8-5ec17fe46a980%22	https://www.utb.ac.rw/wp-content/plugins/testimonial-awesome/public/css/swiper.css?ver=5.7.9	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/testimonial-awesome/public/css/swiperfcc2.css	(from https://www.utb.ac.rw/)
10:47:22	2941/2941	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b7d-5ec17fe46a980%22	https://www.utb.ac.rw/wp-content/plugins/u-shortcodes//shortcodes/calendar-js/format-datetime-master/jquery.formatDateTime.min.js?ver=5.7.9	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/u-shortcodes/shortcodes/calendar-js/format-datetime-master/jquery.formatDateTime.minfcc2.js	(from https://www.utb.ac.rw/)
10:47:23	15371/15371	---MCZ	200	added ('OK')	application/javascript	etag:W/%223c0b-5ec17fe46a980%22	https://www.utb.ac.rw/wp-content/plugins/u-shortcodes//shortcodes/calendar-js/underscore/underscore-min.js?ver=5.7.9	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/u-shortcodes/shortcodes/calendar-js/underscore/underscore-minfcc2.js	(from https://www.utb.ac.rw/)
10:47:23	99310/99310	---MCZ	200	added ('OK')	application/javascript	etag:W/%22183ee-5ec17fec0bb80%22	https://www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.4.4	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill.min89b1.js	(from https://www.utb.ac.rw/)
10:47:23	7908/7908	---MCZ	200	added ('OK')	application/javascript	etag:W/%221ee4-5ec17fec0bb80%22	https://www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-fetch.min.js?ver=3.0.0	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-fetch.min6e0e.js	(from https://www.utb.ac.rw/)
10:47:24	353/353	---MCZ	200	added ('OK')	application/javascript	etag:W/%22161-5ec17fec0bb80%22	https://www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-node-contains.min.js?ver=3.42.0	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-node-contains.min2e00.js	(from https://www.utb.ac.rw/)
10:47:25	867/867	---MCZ	200	added ('OK')	application/javascript	etag:W/%22363-5ec17fec0bb80%22	https://www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-dom-rect.min.js?ver=3.42.0	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-dom-rect.min2e00.js	(from https://www.utb.ac.rw/)
10:47:25	47085/47085	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b7ed-5ec17fec0bb80%22	https://www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-url.min.js?ver=3.6.4	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-url.min5aed.js	(from https://www.utb.ac.rw/)
10:47:25	7165/7165	---MCZ	200	added ('OK')	application/javascript	etag:W/%221bfd-5ec17fec0bb80%22	https://www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-formdata.min.js?ver=3.0.12	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-formdata.mine9bd.js	(from https://www.utb.ac.rw/)
10:47:26	417/417	---MCZ	200	added ('OK')	application/javascript	etag:W/%221a1-5ec17fec0bb80%22	https://www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-element-closest.min.js?ver=2.0.2	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-element-closest.min4c56.js	(from https://www.utb.ac.rw/)
10:47:26	2978/2978	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ba2-5ec17fec0bb80%22	https://www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-object-fit.min.js?ver=2.3.4	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-includes/js/dist/vendor/wp-polyfill-object-fit.min531b.js	(from https://www.utb.ac.rw/)
10:47:27	12987/12987	---MCZ	200	added ('OK')	application/javascript	etag:W/%2232bb-5ec17fe282500%22	https://www.utb.ac.rw/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.4.2	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/contact-form-7/includes/js/index7661.js	(from https://www.utb.ac.rw/)
10:47:27	1834/1834	---MCZ	200	added ('OK')	application/javascript	etag:W/%2272a-5ec17fe652e00%22	https://www.utb.ac.rw/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.5.6.0	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min757c.js	(from https://www.utb.ac.rw/)
10:47:28	2139/2139	---MCZ	200	added ('OK')	application/javascript	etag:W/%2285b-5ec17fe652e00%22	https://www.utb.ac.rw/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=5.6.0	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min0969.js	(from https://www.utb.ac.rw/)
10:47:28	2938/2938	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b7a-5ec17fe652e00%22	https://www.utb.ac.rw/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=5.6.0	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min0969.js	(from https://www.utb.ac.rw/)
10:47:28	53879/53879	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d277-5ec17fe747040%22	https://www.utb.ac.rw/wp-content/themes/university/js/owl-carousel/owl.carousel.min.js?ver=5.7.9	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/themes/university/js/owl-carousel/owl.carousel.minfcc2.js	(from https://www.utb.ac.rw/)
10:47:29	2984/2984	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ba8-5ec17fec0bb80%22	https://www.utb.ac.rw/wp-includes/js/comment-reply.min.js?ver=5.7.9	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-includes/js/comment-reply.minfcc2.js	(from https://www.utb.ac.rw/)
10:47:29	531/531	---MCZ	200	added ('OK')	application/javascript	etag:W/%22213-5ec17fe46a980%22	https://www.utb.ac.rw/wp-content/plugins/u-course/js/custom.js?ver=5.7.9	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/u-course/js/customfcc2.js	(from https://www.utb.ac.rw/)
10:47:29	1478/1478	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c6-5fbd5226639cc%22	https://www.utb.ac.rw/wp-includes/js/wp-embed.min.js?ver=5.7.9	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-includes/js/wp-embed.minfcc2.js	(from https://www.utb.ac.rw/)
10:47:30	20637/20637	---MCZ	200	added ('OK')	application/javascript	etag:W/%22509d-5ec17fe376740%22	https://www.utb.ac.rw/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.6.0	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min31dc.js	(from https://www.utb.ac.rw/)
10:47:30	4552/4552	---MCZ	200	added ('OK')	application/javascript	etag:W/%2211c8-5ec17fe747040%22	https://www.utb.ac.rw/wp-content/themes/university/js/jquery.countdown.min.js?ver=5.7.9	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/themes/university/js/jquery.countdown.minfcc2.js	(from https://www.utb.ac.rw/)
10:47:30	9237/9237	---MCZ	200	added ('OK')	application/javascript	etag:W/%222415-5ec17fe376740%22	https://www.utb.ac.rw/wp-content/plugins/js_composer/assets/lib/vc_waypoints/vc-waypoints.min.js?ver=6.6.0	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/js_composer/assets/lib/vc_waypoints/vc-waypoints.min31dc.js	(from https://www.utb.ac.rw/)
10:47:31	838/838	---MCZ	200	added ('OK')	application/javascript	etag:W/%22346-5ec17fe376740%22	https://www.utb.ac.rw/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/transition.min.js?ver=6.6.0	C:/My%20Web%20Sites/UTB/www.utb.ac.rw/wp-content/plugins/js_composer/assets/lib/vc_carousel/js/transition.min31dc.js	(from https://www.utb.ac.rw/)
